class,precision,recall,f1-score,support,f0.5-score,model
clothing~jackets~tweed jackets,0.7641509433962265,0.75,0.7570093457943926,108,0.761278195488722,sample_sin_bayes_word2vect
clothing~jackets~waistcoat & gilets,0.8194945848375451,0.8730769230769231,0.845437616387337,260,0.8296783625730995,sample_sin_bayes_word2vect
clothing~jackets~waistcoats & gilets,0.8922413793103449,0.9695550351288056,0.9292929292929293,427,0.9067017082785809,sample_sin_bayes_word2vect
clothing~knitwear~cardi-coats,0.8686868686868687,0.6323529411764706,0.7319148936170213,136,0.8082706766917294,sample_sin_bayes_word2vect
clothing~jackets~oversized jackets,0.3020833333333333,0.44106463878326996,0.35857805255023184,263,0.32240133407448573,sample_sin_bayes_word2vect
clothing~jackets~blazers,0.9427003962206645,0.949064130101258,0.9458715596330276,3259,0.9439663065372644,sample_sin_bayes_word2vect
clothing~jackets~biker jackets,0.6354166666666666,0.8413793103448276,0.7240356083086052,145,0.6681270536692223,sample_sin_bayes_word2vect
clothing~dresses~n/d,0.0,0.0,0.0,58,,sample_sin_bayes_word2vect
clothing~coats~raincoats,0.6086956521739131,0.6885245901639344,0.6461538461538463,61,0.6231454005934719,sample_sin_bayes_word2vect
clothing~coats~single breasted coats,0.7782131661442007,0.741044776119403,0.7591743119266056,1340,0.7704841713221601,sample_sin_bayes_word2vect
clothing~coats~trench & raincoats,0.8419689119170984,0.8004926108374384,0.8207070707070706,406,0.8333333333333331,sample_sin_bayes_word2vect
clothing~coats~trench coats,0.8421052631578947,0.8333333333333334,0.8376963350785339,96,0.8403361344537816,sample_sin_bayes_word2vect
clothing~denim~bootcut jeans,0.7894736842105263,0.8152173913043478,0.802139037433155,92,0.7944915254237288,sample_sin_bayes_word2vect
clothing~denim~boyfriend jeans,0.7777777777777778,0.7777777777777778,0.7777777777777778,63,0.7777777777777778,sample_sin_bayes_word2vect
clothing~denim~cropped jeans,0.6948818897637795,0.8325471698113207,0.7575107296137339,424,0.7186482084690553,sample_sin_bayes_word2vect
clothing~denim~denim shorts,0.3375796178343949,0.3925925925925926,0.36301369863013705,135,0.3473132372214941,sample_sin_bayes_word2vect
clothing~denim~denim skirts,0.2677165354330709,0.6415094339622641,0.37777777777777777,53,0.30303030303030304,sample_sin_bayes_word2vect
clothing~denim~flared jeans,0.8137254901960784,0.8556701030927835,0.8341708542713568,194,0.8217821782178216,sample_sin_bayes_word2vect
clothing~denim~loose-fit jeans,0.7647058823529411,0.3611111111111111,0.490566037735849,36,0.6249999999999999,sample_sin_bayes_word2vect
clothing~denim~regular & straight-leg jeans,0.8159509202453987,0.8831341301460823,0.8482142857142857,753,0.8285571891353103,sample_sin_bayes_word2vect
clothing~denim~skinny jeans,0.821236559139785,0.8829479768786127,0.850974930362117,692,0.8328789531079608,sample_sin_bayes_word2vect
clothing~denim~slim-fit jeans,0.8428571428571429,0.8613138686131386,0.8519855595667869,548,0.8464849354375896,sample_sin_bayes_word2vect
clothing~denim~straight-leg jeans,0.8200339558573854,0.7815533980582524,0.8003314001657,618,0.812037659717552,sample_sin_bayes_word2vect
clothing~denim~tapered jeans,0.7857142857142857,0.6470588235294118,0.7096774193548386,136,0.7534246575342465,sample_sin_bayes_word2vect
clothing~denim~wide-leg jeans,0.8464566929133859,0.7818181818181819,0.8128544423440455,275,0.8326878388845858,sample_sin_bayes_word2vect
clothing~dresses~beach dresses,0.14285714285714285,0.047619047619047616,0.07142857142857142,42,0.1020408163265306,sample_sin_bayes_word2vect
clothing~dresses~cocktail & party dresses,0.594859241126071,0.499486125385406,0.5430167597765363,1946,0.5729780712096204,sample_sin_bayes_word2vect
clothing~dresses~day dresses,0.7871469504707327,0.8876750269272196,0.8343939832224472,6499,0.8053888035739216,sample_sin_bayes_word2vect
clothing~dresses~evening dresses,0.8023715415019763,0.4715447154471545,0.5940014630577908,861,0.7036395147313691,sample_sin_bayes_word2vect
accessories~hair accessories~n/d,0.7547169811320755,0.8888888888888888,0.8163265306122449,45,0.7782101167315176,sample_sin_bayes_word2vect
accessories~belts~n/d,0.9398907103825137,0.9555555555555556,0.9476584022038568,180,0.942982456140351,sample_sin_bayes_word2vect
watches~fashion watches~n/d,0.9791666666666666,0.8867924528301887,0.9306930693069307,53,0.9591836734693877,sample_sin_bayes_word2vect
watches~fashion watches~n/d,1.0,0.8490566037735849,0.9183673469387755,53,0.9656652360515021,tfidf_svd_rn
clothing~dresses~day dresses,0.7620765168105114,0.9102938913679027,0.8296171644930584,6499,0.7877286889829831,tfidf_svd_rn
clothing~dresses~cocktail & party dresses,0.6098310291858678,0.408016443987667,0.4889162561576355,1946,0.5549343024881186,tfidf_svd_rn
clothing~dresses~beach dresses,0.0,0.0,0.0,42,,tfidf_svd_rn
clothing~denim~wide-leg jeans,0.8661417322834646,0.8,0.8317580340264651,275,0.8520526723470179,tfidf_svd_rn
clothing~denim~tapered jeans,0.8148148148148148,0.6470588235294118,0.7213114754098361,136,0.7746478873239436,tfidf_svd_rn
clothing~denim~straight-leg jeans,0.8172413793103448,0.7669902912621359,0.7913188647746244,618,0.8066712049012934,tfidf_svd_rn
clothing~denim~slim-fit jeans,0.8209459459459459,0.8868613138686131,0.8526315789473684,548,0.8333333333333333,tfidf_svd_rn
clothing~denim~skinny jeans,0.7920918367346939,0.8973988439306358,0.8414634146341464,692,0.8111285266457681,tfidf_svd_rn
clothing~denim~regular & straight-leg jeans,0.8312182741116751,0.8698539176626826,0.8500973393900065,753,0.8386683738796414,tfidf_svd_rn
clothing~dresses~evening dresses,0.7625754527162978,0.44018583042973286,0.5581737849779087,861,0.665145665145665,tfidf_svd_rn
clothing~denim~loose-fit jeans,0.8235294117647058,0.3888888888888889,0.5283018867924528,36,0.673076923076923,tfidf_svd_rn
clothing~denim~denim skirts,0.30434782608695654,0.2641509433962264,0.2828282828282829,53,0.29535864978902954,tfidf_svd_rn
clothing~denim~denim shorts,0.34210526315789475,0.28888888888888886,0.3132530120481927,135,0.3299492385786802,tfidf_svd_rn
clothing~denim~cropped jeans,0.7037037037037037,0.8066037735849056,0.7516483516483518,424,0.7221283783783784,tfidf_svd_rn
clothing~denim~boyfriend jeans,0.7857142857142857,0.5238095238095238,0.6285714285714286,63,0.7142857142857142,tfidf_svd_rn
clothing~denim~bootcut jeans,0.8089887640449438,0.782608695652174,0.7955801104972375,92,0.8035714285714286,tfidf_svd_rn
clothing~coats~trench coats,0.7714285714285715,0.84375,0.8059701492537314,96,0.7848837209302326,tfidf_svd_rn
clothing~coats~trench & raincoats,0.689873417721519,0.8054187192118226,0.7431818181818183,406,0.7102519548218942,tfidf_svd_rn
clothing~coats~single breasted coats,0.7459970887918487,0.7649253731343284,0.7553426676492262,1340,0.749707431246343,tfidf_svd_rn
clothing~coats~raincoats,0.56,0.45901639344262296,0.5045045045045045,61,0.5363984674329503,tfidf_svd_rn
clothing~denim~flared jeans,0.7692307692307693,0.8762886597938144,0.819277108433735,194,0.7884972170686456,tfidf_svd_rn
clothing~coats~parkas,0.7058823529411765,0.6486486486486487,0.676056338028169,148,0.6936416184971099,tfidf_svd_rn
clothing~dresses~n/d,0.0,0.0,0.0,58,,tfidf_svd_rn
clothing~jackets~blazers,0.9425675675675675,0.941699907947223,0.9421335379892556,3259,0.9423939077565558,tfidf_svd_rn
clothing~jackets~waistcoats & gilets,0.8678038379530917,0.9531615925058547,0.9084821428571429,427,0.8836300477637862,tfidf_svd_rn
clothing~jackets~waistcoat & gilets,0.7953667953667953,0.7923076923076923,0.79383429672447,260,0.794753086419753,tfidf_svd_rn
clothing~jackets~tweed jackets,0.7383177570093458,0.7314814814814815,0.7348837209302326,108,0.7369402985074626,tfidf_svd_rn
clothing~jackets~suit & dinner jackets,1.0,0.2972972972972973,0.4583333333333333,37,0.6790123456790123,tfidf_svd_rn
clothing~jackets~sport jackets & windbreakers,0.526595744680851,0.5755813953488372,0.5499999999999999,344,0.5357142857142856,tfidf_svd_rn
clothing~jackets~shirt jackets,0.7457943925233644,0.7189189189189189,0.7321100917431193,555,0.7402597402597402,tfidf_svd_rn
clothing~jackets~puffer jackets,0.7620817843866171,0.8577405857740585,0.8070866141732285,717,0.779467680608365,tfidf_svd_rn
clothing~jackets~padded & down jackets,0.8122503328894807,0.8333333333333334,0.822656776803776,732,0.8163811563169164,tfidf_svd_rn
clothing~jackets~oversized jackets,0.36199095022624433,0.3041825095057034,0.3305785123966942,263,0.3487358326068003,tfidf_svd_rn
clothing~jackets~biker jackets,0.6022727272727273,0.7310344827586207,0.6604361370716512,145,0.6242638398115431,tfidf_svd_rn
clothing~jackets~n/d,0.0,0.0,0.0,35,,tfidf_svd_rn
clothing~jackets~lightweight jackets,0.49282296650717705,0.5202020202020202,0.5061425061425062,594,0.49806576402321084,tfidf_svd_rn
clothing~jackets~leather jackets,0.7383367139959433,0.7027027027027027,0.7200791295746786,518,0.7309236947791165,tfidf_svd_rn
clothing~jackets~hooded jackets,0.6303418803418803,0.6750572082379863,0.6519337016574587,437,0.638804677349502,tfidf_svd_rn
clothing~jackets~fitted jackets,0.4157608695652174,0.4157608695652174,0.4157608695652174,368,0.4157608695652174,tfidf_svd_rn
clothing~jackets~faux fur & shearling jackets,0.5047619047619047,0.5955056179775281,0.5463917525773196,89,0.5206286836935168,tfidf_svd_rn
clothing~jackets~denim jackets,0.826271186440678,0.9300476947535771,0.87509349289454,629,0.8451314648945392,tfidf_svd_rn
clothing~jackets~cropped jackets,0.5964285714285714,0.6007194244604317,0.5985663082437277,278,0.5972818311874105,tfidf_svd_rn
clothing~jackets~capes & ponchos,0.2962962962962963,0.2077922077922078,0.24427480916030533,77,0.27303754266211605,tfidf_svd_rn
clothing~jackets~bomber jackets,0.8011988011988012,0.7324200913242009,0.7652671755725191,1095,0.7864287115120614,tfidf_svd_rn
clothing~jackets~military jackets,0.49074074074074076,0.4732142857142857,0.4818181818181818,112,0.48713235294117646,tfidf_svd_rn
clothing~coats~parka coats,0.6834170854271356,0.6296296296296297,0.6554216867469879,216,0.6719367588932806,tfidf_svd_rn
clothing~coats~padded coats,0.6666666666666666,0.7134502923976608,0.6892655367231638,171,0.6755260243632337,tfidf_svd_rn
clothing~coats~oversized coats,0.42567567567567566,0.2692307692307692,0.3298429319371728,234,0.3813559322033898,tfidf_svd_rn
activewear~skiwear~ski bottoms,0.5581395348837209,0.41379310344827586,0.4752475247524752,58,0.5217391304347827,tfidf_svd_rn
activewear~performance trousers~sport track pants,0.0,0.0,0.0,37,,tfidf_svd_rn
activewear~performance trousers~performance leggings,0.6595744680851063,0.3803680981595092,0.4824902723735409,163,0.575139146567718,tfidf_svd_rn
activewear~performance tops~sports bras,0.8518518518518519,0.8778625954198473,0.8646616541353385,131,0.8569299552906111,tfidf_svd_rn
activewear~performance tops~performance tank tops,0.3548387096774194,0.14666666666666667,0.2075471698113208,75,0.2763819095477387,tfidf_svd_rn
activewear~performance tops~performance t-shirts & vests,0.5333333333333333,0.2857142857142857,0.37209302325581395,56,0.4545454545454546,tfidf_svd_rn
activewear~performance tops~performance t-shirts,0.5263157894736842,0.15625,0.24096385542168675,64,0.3571428571428571,tfidf_svd_rn
activewear~performance tops~performance sweatshirts & hoodies,0.0,0.0,0.0,50,,tfidf_svd_rn
activewear~performance shorts~running shorts,0.45098039215686275,0.3709677419354839,0.4070796460176991,62,0.4323308270676691,tfidf_svd_rn
activewear~skiwear~ski jackets,0.47058823529411764,0.367816091954023,0.4129032258064516,87,0.4456824512534819,tfidf_svd_rn
activewear~performance shorts~cycling shorts,0.4330708661417323,0.7142857142857143,0.5392156862745098,77,0.4700854700854701,tfidf_svd_rn
activewear~performance jackets~lightweight jackets,0.3333333333333333,0.10810810810810811,0.163265306122449,74,0.23529411764705882,tfidf_svd_rn
activewear~performance footwear~performance trainers,0.0,0.0,0.0,37,,tfidf_svd_rn
accessories~wallets & purses~n/d,0.6470588235294118,0.23404255319148937,0.34375,47,0.4782608695652174,tfidf_svd_rn
accessories~wallets & cardholders~n/d,0.5277777777777778,0.5428571428571428,0.5352112676056338,35,0.5307262569832403,tfidf_svd_rn
accessories~ties & bow ties~n/d,1.0,0.9142857142857143,0.955223880597015,35,0.9815950920245399,tfidf_svd_rn
accessories~sunglasses~n/d,0.9899497487437185,0.9704433497536946,0.9800995024875622,203,0.9859859859859859,tfidf_svd_rn
accessories~scarves~n/d,0.9734684032802702,0.9810403500243072,0.9772397094430991,2057,0.9749734273842883,tfidf_svd_rn
"accessories~phone, computer & gadgets~n/d",0.3333333333333333,0.1951219512195122,0.24615384615384614,41,0.291970802919708,tfidf_svd_rn
accessories~hats~n/d,0.9694656488549618,0.9136690647482014,0.9407407407407407,278,0.9577677224736048,tfidf_svd_rn
activewear~performance jackets~performance track jackets,0.1875,0.08108108108108109,0.11320754716981132,37,0.14851485148514854,tfidf_svd_rn
bags~backpacks~n/d,0.9812865497076023,0.9744483159117305,0.9778554778554779,861,0.9799112356925952,tfidf_svd_rn
bags~beach bags~n/d,0.8,0.2926829268292683,0.4285714285714285,41,0.594059405940594,tfidf_svd_rn
bags~belt bags~n/d,0.9305210918114144,0.9146341463414634,0.9225092250922509,410,0.9272997032640949,tfidf_svd_rn
clothing~coats~leather coats,0.5384615384615384,0.25,0.3414634146341463,56,0.43750000000000006,tfidf_svd_rn
clothing~coats~faux fur coats,0.49586776859504134,0.5714285714285714,0.5309734513274337,105,0.5093378607809846,tfidf_svd_rn
clothing~coats~double breasted coats,0.9366197183098591,0.8866666666666667,0.9109589041095891,150,0.9261838440111421,tfidf_svd_rn
clothing~coats~double breasted & peacoats,0.8580441640378549,0.7838616714697406,0.8192771084337349,347,0.8421052631578947,tfidf_svd_rn
clothing~coats~capes,0.4175824175824176,0.5135135135135135,0.46060606060606063,74,0.4337899543378996,tfidf_svd_rn
clothing~beachwear~swim shorts,0.9433962264150944,0.8620689655172413,0.9009009009009009,58,0.9259259259259258,tfidf_svd_rn
clothing~beachwear~one-pieces,0.527027027027027,0.8863636363636364,0.6610169491525423,44,0.5735294117647058,tfidf_svd_rn
clothing~beachwear~bikinis,0.9607843137254902,0.8855421686746988,0.9216300940438872,166,0.9447300771208228,tfidf_svd_rn
clothing~beachwear~beach dresses,0.05,0.018518518518518517,0.02702702702702703,54,0.0373134328358209,tfidf_svd_rn
clothing~beachwear~beach cover-ups,0.23076923076923078,0.13333333333333333,0.16901408450704225,45,0.20134228187919465,tfidf_svd_rn
clothing~all in one~playsuits,0.5647058823529412,0.366412213740458,0.4444444444444445,131,0.5095541401273885,tfidf_svd_rn
clothing~all in one~jumpsuits,0.9244791666666666,0.9056122448979592,0.9149484536082475,392,0.920643153526971,tfidf_svd_rn
bags~tote bags~n/d,0.8986689566337484,0.9358372456964006,0.9168765743073048,4473,0.9058645314866913,tfidf_svd_rn
bags~shoulder bags~n/d,0.8603096410978185,0.8201945655820194,0.8397733127253992,2981,0.8519757474388459,tfidf_svd_rn
bags~satchels & cross body bags~n/d,0.8344459279038718,0.8216476774758983,0.8279973504084787,2282,0.8318544809228039,tfidf_svd_rn
bags~mini bags~n/d,0.5705329153605015,0.56875,0.5696400625978091,640,0.5701754385964912,tfidf_svd_rn
bags~messenger bags~n/d,0.6755447941888619,0.9117647058823529,0.776077885952712,306,0.712461695607763,tfidf_svd_rn
bags~luggage & holdalls~n/d,0.7352941176470589,0.6,0.6607929515418502,125,0.7035647279549719,tfidf_svd_rn
bags~laptop bags & briefcases~n/d,0.5348837209302325,0.6388888888888888,0.5822784810126581,72,0.5528846153846154,tfidf_svd_rn
bags~clutch bags~n/d,0.9338758901322483,0.8627819548872181,0.8969223253541769,1064,0.9187349879903925,tfidf_svd_rn
bags~bucket bags~n/d,0.8149253731343283,0.8806451612903226,0.8465116279069768,310,0.8272727272727272,tfidf_svd_rn
clothing~knitwear~cardi-coats,0.6764705882352942,0.5073529411764706,0.5798319327731092,136,0.6341911764705882,tfidf_svd_rn
clothing~knitwear~cardigans,0.9132138857782754,0.9571596244131455,0.9346704871060172,1704,0.9216772151898733,tfidf_svd_rn
clothing~knitwear~jumpers,0.9195462938538644,0.9281150159744409,0.9238107857426793,3756,0.921247357293869,tfidf_svd_rn
clothing~knitwear~knitted dresses,0.5487528344671202,0.4959016393442623,0.5209903121636167,488,0.5373001776198935,tfidf_svd_rn
jewellery~brooches & pins~n/d,0.8125,0.7959183673469388,0.8041237113402061,49,0.8091286307053941,tfidf_svd_rn
jewellery~bracelets~n/d,0.9654631083202512,0.9403669724770642,0.9527498063516654,654,0.9603372891942537,tfidf_svd_rn
fine jewellery~fine rings~n/d,0.9090909090909091,0.9302325581395349,0.9195402298850575,43,0.91324200913242,tfidf_svd_rn
fine jewellery~fine necklaces~n/d,0.65,0.3939393939393939,0.490566037735849,33,0.5752212389380531,tfidf_svd_rn
fine jewellery~fine earrings~n/d,0.7931034482758621,0.6764705882352942,0.7301587301587301,34,0.7666666666666666,tfidf_svd_rn
demi-fine jewellery~demi-fine necklaces~n/d,0.5777777777777777,0.7027027027027027,0.6341463414634145,37,0.5990783410138248,tfidf_svd_rn
demi-fine jewellery~demi-fine earrings~n/d,0.6216216216216216,0.6052631578947368,0.6133333333333333,38,0.6182795698924731,tfidf_svd_rn
clothing~trousers~wide-leg trousers,0.6153846153846154,0.6829268292682927,0.6473988439306357,164,0.6278026905829597,tfidf_svd_rn
clothing~trousers~track pants,0.882491186839013,0.9125151883353585,0.897252090800478,2469,0.8883368819493731,tfidf_svd_rn
jewellery~earrings~n/d,0.9213483146067416,0.9628180039138943,0.9416267942583731,511,0.9293539856441253,tfidf_svd_rn
clothing~trousers~tapered trousers,0.7532956685499058,0.718132854578097,0.7352941176470589,557,0.7459903021260723,tfidf_svd_rn
clothing~trousers~straight trousers,0.7431506849315068,0.5154394299287411,0.6086956521739132,842,0.6828193832599119,tfidf_svd_rn
clothing~trousers~slim-fit trousers,0.65234375,0.594306049822064,0.6219739292364991,281,0.6398467432950192,tfidf_svd_rn
clothing~trousers~skinny trousers,0.6160337552742616,0.5551330798479087,0.584,263,0.6028075970272502,tfidf_svd_rn
clothing~trousers~regular & straight-leg trousers,0.7713432835820896,0.7911818738518065,0.781136638452237,1633,0.7752310092403696,tfidf_svd_rn
clothing~trousers~palazzo pants,0.7321428571428571,0.3052109181141439,0.4308231173380035,403,0.5720930232558139,tfidf_svd_rn
clothing~trousers~n/d,0.0,0.0,0.0,47,,tfidf_svd_rn
clothing~trousers~loose fit,0.7222222222222222,0.203125,0.3170731707317073,128,0.4779411764705882,tfidf_svd_rn
clothing~trousers~leggings,0.729490022172949,0.8844086021505376,0.7995139732685298,372,0.7559742647058822,tfidf_svd_rn
clothing~trousers~high-waisted trousers,0.49135802469135803,0.6378205128205128,0.5550906555090656,936,0.5150103519668736,tfidf_svd_rn
clothing~trousers~tailored trousers,0.729918509895227,0.7133105802047781,0.721518987341772,879,0.7265353418308227,tfidf_svd_rn
jewellery~necklaces~n/d,0.936267071320182,0.9595645412130638,0.9477726574500769,643,0.9408356206160415,tfidf_svd_rn
jewellery~rings~n/d,0.9565217391304348,0.959731543624161,0.9581239530988275,298,0.9571619812583667,tfidf_svd_rn
jewellery~watches~n/d,0.86,0.9555555555555556,0.9052631578947369,45,0.8775510204081632,tfidf_svd_rn
shoes~trainers~n/d,0.9454022988505747,0.9373219373219374,0.9413447782546496,351,0.9437751004016065,tfidf_svd_rn
shoes~trainers~low-tops,0.8586956521739131,0.9610705596107056,0.9070034443168772,411,0.8773878276321635,tfidf_svd_rn
shoes~trainers~hi-tops,0.8260869565217391,0.5846153846153846,0.6846846846846848,65,0.7630522088353414,tfidf_svd_rn
shoes~slippers~n/d,0.5384615384615384,0.20588235294117646,0.2978723404255319,34,0.40697674418604646,tfidf_svd_rn
shoes~sandals~n/d,0.892,0.9214876033057852,0.9065040650406505,484,0.8977455716586152,tfidf_svd_rn
shoes~pumps~n/d,0.8994413407821229,0.7970297029702971,0.8451443569553806,202,0.8769063180827886,tfidf_svd_rn
shoes~mules~n/d,0.6514285714285715,0.7307692307692307,0.6888217522658611,156,0.6658878504672896,tfidf_svd_rn
shoes~loafers~n/d,0.7925925925925926,0.9067796610169492,0.8458498023715416,118,0.8130699088145897,tfidf_svd_rn
shoes~flip flops & slides~n/d,0.7142857142857143,0.5434782608695652,0.617283950617284,46,0.6720430107526881,tfidf_svd_rn
shoes~espadrilles~n/d,0.7241379310344828,0.6176470588235294,0.6666666666666667,34,0.7000000000000001,tfidf_svd_rn
shoes~derby shoes~n/d,0.9428571428571428,0.8461538461538461,0.8918918918918919,39,0.9217877094972067,tfidf_svd_rn
shoes~boots~n/d,0.9803536345776032,0.974609375,0.9774730656219393,512,0.979199372056515,tfidf_svd_rn
pre-owned~trousers~n/d,0.9647058823529412,0.9534883720930233,0.9590643274853802,86,0.9624413145539907,tfidf_svd_rn
pre-owned~tops~n/d,0.9372937293729373,0.9250814332247557,0.9311475409836065,307,0.934825543120474,tfidf_svd_rn
pre-owned~skirts~n/d,0.9878048780487805,0.9204545454545454,0.9529411764705882,88,0.9735576923076922,tfidf_svd_rn
pre-owned~jackets~n/d,0.9271844660194175,0.9009433962264151,0.9138755980861244,212,0.9218146718146719,tfidf_svd_rn
pre-owned~dresses~n/d,0.9829545454545454,0.9402173913043478,0.9611111111111111,184,0.9740990990990992,tfidf_svd_rn
pre-owned~coats~n/d,0.9397590361445783,0.8863636363636364,0.912280701754386,88,0.9285714285714287,tfidf_svd_rn
lingerie & nightwear~loungewear~n/d,0.25,0.023809523809523808,0.04347826086956521,42,0.08620689655172414,tfidf_svd_rn
lingerie & nightwear~bras~n/d,0.8333333333333334,0.4411764705882353,0.576923076923077,34,0.7075471698113207,tfidf_svd_rn
lingerie & nightwear~bodies~n/d,0.23958333333333334,0.26744186046511625,0.2527472527472528,86,0.24468085106382984,tfidf_svd_rn
clothing~trousers~flared trousers,0.6796875,0.6861198738170347,0.6828885400313972,634,0.6809643080776456,tfidf_svd_rn
accessories~belts~n/d,0.9065934065934066,0.9166666666666666,0.9116022099447513,180,0.9085903083700441,tfidf_svd_rn
clothing~trousers~drop-crotch trousers,0.8157894736842105,0.7948717948717948,0.8051948051948051,78,0.8115183246073299,tfidf_svd_rn
clothing~trousers~chinos,0.8505535055350554,0.8714555765595463,0.8608776844070962,529,0.8546533185020393,tfidf_svd_rn
clothing~skirts~fitted skirts,0.4409937888198758,0.44375,0.44236760124610597,320,0.44154228855721395,tfidf_svd_rn
clothing~skirts~asymmetric & draped skirts,0.5068762278978389,0.75,0.6049237983587339,344,0.5420168067226891,tfidf_svd_rn
clothing~skirts~a-line skirts,0.6308539944903582,0.6775147928994083,0.6533523537803139,676,0.6396648044692738,tfidf_svd_rn
clothing~shorts~track & running shorts,0.8055925432756325,0.807743658210948,0.8066666666666668,749,0.8060218491873168,tfidf_svd_rn
clothing~shorts~tailored shorts,0.6216216216216216,0.3382352941176471,0.4380952380952381,204,0.5324074074074074,tfidf_svd_rn
clothing~shorts~short shorts,0.7025454545454546,0.8117647058823529,0.7532163742690058,1190,0.7219730941704037,tfidf_svd_rn
clothing~shorts~mini shorts,0.3333333333333333,0.009615384615384616,0.018691588785046728,104,0.04310344827586207,tfidf_svd_rn
clothing~shorts~leather & faux leather shorts,0.6,0.5652173913043478,0.582089552238806,69,0.5927051671732523,tfidf_svd_rn
clothing~shorts~knee-length shorts,0.6366559485530546,0.5308310991957105,0.5789473684210527,373,0.6122448979591837,tfidf_svd_rn
clothing~skirts~full skirts,0.5535714285714286,0.26382978723404255,0.3573487031700288,235,0.4538799414348463,tfidf_svd_rn
clothing~shorts~drop-crotch shorts,0.7368421052631579,0.7636363636363637,0.7499999999999999,55,0.7420494699646643,tfidf_svd_rn
clothing~shorts~deck shorts,0.3023255813953488,0.13,0.18181818181818182,100,0.2389705882352941,tfidf_svd_rn
clothing~shorts~chino shorts,0.7628205128205128,0.7125748502994012,0.7368421052631579,167,0.7522123893805309,tfidf_svd_rn
clothing~shorts~cargo shorts,0.8516483516483516,0.824468085106383,0.8378378378378379,188,0.8460698689956332,tfidf_svd_rn
clothing~shorts~bermuda shorts,0.6790830945558739,0.7645161290322581,0.7192716236722307,620,0.6946072684642437,tfidf_svd_rn
clothing~shirts~n/d,0.9524667717954495,0.9650764665601461,0.9587301587301588,4381,0.9549622803451236,tfidf_svd_rn
clothing~polo shirts~n/d,0.9699211045364892,0.987945755901557,0.9788504603135108,1991,0.9734732257745224,tfidf_svd_rn
clothing~knitwear~knitted trousers,0.44171779141104295,0.4186046511627907,0.42985074626865677,172,0.4368932038834952,tfidf_svd_rn
clothing~knitwear~knitted tops,0.7308546059933407,0.719672131147541,0.7252202643171808,1830,0.7285903961053332,tfidf_svd_rn
clothing~knitwear~knitted skirts,0.5523255813953488,0.6012658227848101,0.5757575757575757,158,0.5614657210401891,tfidf_svd_rn
clothing~shorts~denim shorts,0.7480314960629921,0.8715596330275229,0.8050847457627118,109,0.7698541329011345,tfidf_svd_rn
clothing~skirts~high-waisted skirts,0.5010183299389002,0.5661680092059839,0.5316045380875202,869,0.5128205128205128,tfidf_svd_rn
clothing~skirts~pencil skirts,0.8115183246073299,0.603112840466926,0.6919642857142857,257,0.7590597453476984,tfidf_svd_rn
clothing~skirts~pleated skirts,0.6898148148148148,0.7198067632850241,0.7044917257683214,414,0.695611577964519,tfidf_svd_rn
clothing~tops~vests & tank tops,0.7570872707059477,0.7314715359828142,0.7440590002731495,1862,0.7518215941708988,tfidf_svd_rn
clothing~tops~tunics & kaftans,0.21666666666666667,0.16049382716049382,0.18439716312056736,81,0.20249221183800623,tfidf_svd_rn
clothing~tops~t-shirts & jerseys,0.8873435326842837,0.8905284147557329,0.8889331210191084,5015,0.887978685330258,tfidf_svd_rn
clothing~tops~sweatshirts,0.9153394803017603,0.8757016840417001,0.8950819672131147,1247,0.9071274298056156,tfidf_svd_rn
clothing~tops~shirts,0.9239357990230286,0.9146804835924007,0.9192848463808367,2895,0.9220697820182465,tfidf_svd_rn
clothing~tops~polo tops,0.6744186046511628,0.7712765957446809,0.7196029776674937,188,0.6917938931297709,tfidf_svd_rn
clothing~tops~n/d,0.0,0.0,0.0,56,,tfidf_svd_rn
clothing~tops~hoodies,0.8905172413793103,0.9174067495559503,0.9037620297462816,1126,0.8957682969129377,tfidf_svd_rn
clothing~tops~cardigans,0.0,0.0,0.0,65,,tfidf_svd_rn
clothing~tops~blouses,0.7892486255345144,0.8389610389610389,0.8133459238275103,3080,0.7987141444114738,tfidf_svd_rn
clothing~t-shirts & vests~vests & tanks,0.8762376237623762,0.84688995215311,0.8613138686131386,209,0.8702064896755162,tfidf_svd_rn
clothing~t-shirts & vests~t-shirts,0.9545804464973057,0.973185088293002,0.9637929917740787,7645,0.9582442492465417,tfidf_svd_rn
clothing~t-shirts & vests~n/d,0.0,0.0,0.0,67,,tfidf_svd_rn
clothing~sweaters & knitwear~sweatshirts,0.9048072346501665,0.8966981132075472,0.9007344231224828,2120,0.9031736982136069,tfidf_svd_rn
clothing~sweaters & knitwear~n/d,0.0,0.0,0.0,42,,tfidf_svd_rn
clothing~sweaters & knitwear~jumpers,0.9194608809993425,0.9342017368069472,0.9267726971504309,2994,0.9223717187706109,tfidf_svd_rn
clothing~sweaters & knitwear~hoodies,0.9453411592076302,0.977988614800759,0.9613878007834359,2635,0.9516951030356746,tfidf_svd_rn
clothing~sweaters & knitwear~cardigans,0.9400352733686067,0.9367311072056239,0.9383802816901409,569,0.9393725766654917,tfidf_svd_rn
clothing~suits~single breasted suits,0.9557109557109557,0.9738717339667459,0.9647058823529412,421,0.959288722508189,tfidf_svd_rn
clothing~suits~double  breasted suits,0.8,0.7368421052631579,0.7671232876712328,38,0.7865168539325841,tfidf_svd_rn
